Language,Filename,Age,Gender,Age_Group
Urdu,10075.mp3,43,Female,Senior Adult
Urdu,10076.mp3,59,Female,Senior Adult
Urdu,10077.mp3,50,Female,Senior Adult
Urdu,10078.mp3,31,Female,Adult
Urdu,10079.mp3,23,Female,Young Adult
Urdu,1008.mp3,34,Male,Adult
Urdu,10080.mp3,35,Female,Adult
Urdu,10081.mp3,43,Female,Senior Adult
Urdu,10082.mp3,56,Male,Senior Adult
Urdu,10083.mp3,30,Female,Adult
Urdu,10084.mp3,45,Male,Senior Adult
Urdu,10085.mp3,21,Female,Young Adult
Urdu,10086.mp3,33,Female,Adult
Urdu,10087.mp3,39,Female,Adult
Urdu,10088.mp3,24,Male,Young Adult
Urdu,10089.mp3,37,Male,Adult
Urdu,1009.mp3,59,Female,Senior Adult
Urdu,10090.mp3,27,Female,Adult
Urdu,10091.mp3,37,Female,Adult
Urdu,10092.mp3,25,Male,Young Adult
Urdu,10093.mp3,25,Male,Young Adult
Urdu,10094.mp3,45,Male,Senior Adult
Urdu,10095.mp3,26,Male,Adult
Urdu,10096.mp3,50,Female,Senior Adult
Urdu,10097.mp3,29,Female,Adult
Urdu,10098.mp3,30,Female,Adult
Urdu,10099.mp3,40,Male,Adult
Urdu,101.mp3,45,Female,Senior Adult
Urdu,1010.mp3,32,Female,Adult
Urdu,10100.mp3,18,Male,Young Adult
Urdu,10101.mp3,46,Female,Senior Adult
Urdu,10102.mp3,22,Male,Young Adult
Urdu,10103.mp3,54,Male,Senior Adult
Urdu,10104.mp3,34,Male,Adult
Urdu,10105.mp3,21,Female,Young Adult
Urdu,10106.mp3,36,Male,Adult
Urdu,10107.mp3,20,Female,Young Adult
Urdu,10108.mp3,19,Female,Young Adult
Urdu,10109.mp3,39,Male,Adult
Urdu,1011.mp3,52,Female,Senior Adult
Urdu,10110.mp3,20,Female,Young Adult
Urdu,10111.mp3,45,Male,Senior Adult
Urdu,10112.mp3,55,Male,Senior Adult
Urdu,10113.mp3,51,Male,Senior Adult
Urdu,10114.mp3,40,Female,Adult
Urdu,10115.mp3,42,Female,Senior Adult
Urdu,10116.mp3,44,Female,Senior Adult
Urdu,10117.mp3,29,Male,Adult
Urdu,10118.mp3,22,Male,Young Adult
Urdu,10119.mp3,60,Female,Senior Adult
Urdu,1012.mp3,39,Female,Adult
Urdu,10120.mp3,37,Male,Adult
Urdu,10121.mp3,54,Male,Senior Adult
Urdu,10122.mp3,29,Male,Adult
Urdu,10123.mp3,38,Female,Adult
Urdu,10124.mp3,36,Male,Adult
Urdu,10125.mp3,53,Male,Senior Adult
Urdu,10126.mp3,38,Male,Adult
Urdu,10127.mp3,43,Male,Senior Adult
Urdu,10128.mp3,37,Male,Adult
Urdu,10129.mp3,20,Male,Young Adult
Urdu,1013.mp3,28,Male,Adult
Urdu,10130.mp3,35,Male,Adult
Urdu,10131.mp3,37,Female,Adult
Urdu,10132.mp3,46,Female,Senior Adult
Urdu,10133.mp3,23,Male,Young Adult
Urdu,10134.mp3,48,Female,Senior Adult
Urdu,10135.mp3,21,Male,Young Adult
Urdu,10136.mp3,40,Female,Adult
Urdu,10137.mp3,39,Male,Adult
Urdu,10138.mp3,39,Female,Adult
Urdu,10139.mp3,49,Female,Senior Adult
Urdu,1014.mp3,37,Female,Adult
Urdu,10140.mp3,48,Female,Senior Adult
Urdu,10141.mp3,41,Male,Senior Adult
Urdu,10142.mp3,45,Male,Senior Adult
Urdu,10143.mp3,48,Male,Senior Adult
Urdu,10144.mp3,36,Male,Adult
Urdu,10145.mp3,49,Male,Senior Adult
Urdu,10146.mp3,30,Female,Adult
Urdu,10147.mp3,42,Male,Senior Adult
Urdu,10148.mp3,21,Female,Young Adult
Urdu,10149.mp3,24,Male,Young Adult
Urdu,1015.mp3,42,Male,Senior Adult
Urdu,10150.mp3,38,Male,Adult
Urdu,10151.mp3,28,Female,Adult
Urdu,10152.mp3,27,Male,Adult
Urdu,10153.mp3,22,Male,Young Adult
Urdu,10154.mp3,26,Female,Adult
Urdu,10155.mp3,24,Male,Young Adult
Urdu,10156.mp3,30,Female,Adult
Urdu,10157.mp3,49,Female,Senior Adult
Urdu,10158.mp3,25,Female,Young Adult
Urdu,10159.mp3,43,Male,Senior Adult
Urdu,1016.mp3,21,Female,Young Adult
Urdu,10160.mp3,30,Male,Adult
Urdu,10161.mp3,57,Female,Senior Adult
Urdu,10162.mp3,34,Male,Adult
Urdu,10163.mp3,55,Male,Senior Adult
Urdu,10164.mp3,52,Female,Senior Adult
Urdu,10165.mp3,27,Female,Adult
Urdu,10166.mp3,45,Female,Senior Adult
Urdu,10167.mp3,49,Male,Senior Adult
Urdu,10168.mp3,37,Male,Adult
Urdu,10169.mp3,27,Female,Adult
Urdu,1017.mp3,52,Female,Senior Adult
Urdu,10170.mp3,46,Male,Senior Adult
Urdu,10171.mp3,60,Female,Senior Adult
Urdu,10172.mp3,50,Male,Senior Adult
Urdu,10173.mp3,53,Male,Senior Adult
Urdu,10174.mp3,32,Male,Adult
Urdu,10175.mp3,33,Male,Adult
Urdu,10176.mp3,46,Male,Senior Adult
Urdu,10177.mp3,30,Female,Adult
Urdu,10178.mp3,58,Male,Senior Adult
Urdu,10179.mp3,36,Female,Adult
Urdu,1018.mp3,24,Male,Young Adult
Urdu,10180.mp3,30,Female,Adult
Urdu,10181.mp3,55,Female,Senior Adult
Urdu,10182.mp3,19,Male,Young Adult
Urdu,10183.mp3,18,Male,Young Adult
Urdu,10184.mp3,22,Male,Young Adult
Urdu,10185.mp3,35,Male,Adult
Urdu,10186.mp3,52,Male,Senior Adult
Urdu,10187.mp3,40,Male,Adult
Urdu,10188.mp3,57,Male,Senior Adult
Urdu,10189.mp3,49,Male,Senior Adult
Urdu,1019.mp3,41,Female,Senior Adult
Urdu,10190.mp3,47,Male,Senior Adult
Urdu,10191.mp3,47,Female,Senior Adult
Urdu,10192.mp3,31,Female,Adult
Urdu,10193.mp3,42,Male,Senior Adult
Urdu,10194.mp3,18,Male,Young Adult
Urdu,10195.mp3,40,Male,Adult
Urdu,10196.mp3,31,Female,Adult
Urdu,10197.mp3,39,Male,Adult
Urdu,10198.mp3,28,Female,Adult
Urdu,10199.mp3,58,Female,Senior Adult
Urdu,102.mp3,58,Male,Senior Adult
Urdu,1020.mp3,37,Male,Adult
Urdu,10200.mp3,19,Male,Young Adult
Urdu,10201.mp3,28,Female,Adult
Urdu,10202.mp3,50,Female,Senior Adult
Urdu,10203.mp3,41,Female,Senior Adult
Urdu,10204.mp3,55,Male,Senior Adult
Urdu,10205.mp3,49,Female,Senior Adult
Urdu,10206.mp3,47,Male,Senior Adult
Urdu,10207.mp3,20,Male,Young Adult
Urdu,10208.mp3,23,Female,Young Adult
Urdu,10209.mp3,45,Male,Senior Adult
Urdu,1021.mp3,58,Female,Senior Adult
Urdu,10210.mp3,34,Female,Adult
Urdu,10211.mp3,53,Female,Senior Adult
Urdu,10212.mp3,37,Male,Adult
Urdu,10213.mp3,43,Female,Senior Adult
Urdu,10214.mp3,18,Female,Young Adult
Urdu,10215.mp3,45,Male,Senior Adult
Urdu,10216.mp3,26,Male,Adult
Urdu,10217.mp3,39,Female,Adult
Urdu,10218.mp3,57,Female,Senior Adult
Urdu,10219.mp3,36,Female,Adult
Urdu,1022.mp3,59,Female,Senior Adult
Urdu,10220.mp3,57,Male,Senior Adult
Urdu,10221.mp3,46,Female,Senior Adult
Urdu,10222.mp3,31,Male,Adult
Urdu,10223.mp3,34,Male,Adult
Urdu,10224.mp3,38,Male,Adult
Urdu,10225.mp3,52,Female,Senior Adult
Urdu,10226.mp3,32,Female,Adult
Urdu,10227.mp3,34,Female,Adult
Urdu,10228.mp3,58,Female,Senior Adult
Urdu,10229.mp3,21,Male,Young Adult
Urdu,1023.mp3,34,Female,Adult
Urdu,10230.mp3,57,Female,Senior Adult
Urdu,10231.mp3,18,Male,Young Adult
Urdu,10232.mp3,46,Female,Senior Adult
Urdu,10233.mp3,45,Male,Senior Adult
Urdu,10234.mp3,27,Female,Adult
Urdu,10235.mp3,23,Male,Young Adult
Urdu,10236.mp3,30,Male,Adult
Urdu,10237.mp3,29,Male,Adult
Urdu,10238.mp3,27,Male,Adult
Urdu,10239.mp3,18,Male,Young Adult
Urdu,1024.mp3,20,Female,Young Adult
Urdu,10240.mp3,30,Male,Adult
Urdu,10241.mp3,24,Female,Young Adult
Urdu,10242.mp3,52,Male,Senior Adult
Urdu,10243.mp3,20,Male,Young Adult
Urdu,10244.mp3,45,Male,Senior Adult
Urdu,10245.mp3,24,Male,Young Adult
Urdu,10246.mp3,57,Female,Senior Adult
Urdu,10247.mp3,36,Female,Adult
Urdu,10248.mp3,46,Female,Senior Adult
Urdu,10249.mp3,36,Male,Adult
Urdu,1025.mp3,27,Female,Adult
Urdu,10250.mp3,18,Female,Young Adult
Urdu,10251.mp3,33,Female,Adult
Urdu,10252.mp3,50,Female,Senior Adult
Urdu,10253.mp3,41,Male,Senior Adult
Urdu,10254.mp3,26,Female,Adult
Urdu,10255.mp3,51,Male,Senior Adult
Urdu,10256.mp3,33,Male,Adult
Urdu,10257.mp3,33,Female,Adult
Urdu,10258.mp3,19,Male,Young Adult
Urdu,10259.mp3,19,Male,Young Adult
Urdu,1026.mp3,48,Female,Senior Adult
Urdu,10260.mp3,40,Male,Adult
Urdu,10261.mp3,56,Male,Senior Adult
Urdu,10262.mp3,55,Female,Senior Adult
Urdu,10263.mp3,40,Female,Adult
Urdu,10264.mp3,23,Male,Young Adult
Urdu,10265.mp3,54,Male,Senior Adult
Urdu,10266.mp3,34,Female,Adult
Urdu,10267.mp3,21,Male,Young Adult
Urdu,10268.mp3,35,Female,Adult
Urdu,10269.mp3,49,Male,Senior Adult
Urdu,1027.mp3,35,Male,Adult
Urdu,10270.mp3,29,Male,Adult
Urdu,10271.mp3,51,Female,Senior Adult
Urdu,10272.mp3,21,Female,Young Adult
Urdu,10273.mp3,41,Male,Senior Adult
Urdu,10274.mp3,55,Male,Senior Adult
Urdu,10275.mp3,32,Female,Adult
Urdu,10276.mp3,44,Male,Senior Adult
Urdu,10277.mp3,52,Female,Senior Adult
Urdu,10278.mp3,52,Male,Senior Adult
Urdu,10279.mp3,52,Female,Senior Adult
Urdu,1028.mp3,59,Male,Senior Adult
Urdu,10280.mp3,29,Male,Adult
Urdu,10281.mp3,43,Male,Senior Adult
Urdu,10282.mp3,60,Male,Senior Adult
Urdu,10283.mp3,59,Female,Senior Adult
Urdu,10284.mp3,32,Male,Adult
Urdu,10285.mp3,34,Male,Adult
Urdu,10286.mp3,30,Female,Adult
Urdu,10287.mp3,37,Male,Adult
Urdu,10288.mp3,31,Female,Adult
Urdu,10289.mp3,47,Male,Senior Adult
Urdu,1029.mp3,18,Female,Young Adult
Urdu,10290.mp3,26,Female,Adult
Urdu,10291.mp3,25,Female,Young Adult
Urdu,10292.mp3,43,Female,Senior Adult
Urdu,10293.mp3,38,Male,Adult
Urdu,10294.mp3,33,Female,Adult
Urdu,10295.mp3,27,Female,Adult
Urdu,10296.mp3,23,Male,Young Adult
Urdu,10297.mp3,20,Male,Young Adult
Urdu,10298.mp3,43,Female,Senior Adult
Urdu,10299.mp3,26,Male,Adult
Urdu,103.mp3,59,Female,Senior Adult
Urdu,1030.mp3,18,Female,Young Adult
Urdu,10300.mp3,45,Female,Senior Adult
Urdu,10301.mp3,21,Male,Young Adult
Urdu,10302.mp3,54,Female,Senior Adult
Urdu,10303.mp3,27,Male,Adult
Urdu,10304.mp3,54,Male,Senior Adult
Urdu,10305.mp3,24,Female,Young Adult
Urdu,10306.mp3,33,Female,Adult
Urdu,10307.mp3,49,Female,Senior Adult
Urdu,10308.mp3,31,Male,Adult
Urdu,10309.mp3,43,Male,Senior Adult
Urdu,1031.mp3,19,Female,Young Adult
Urdu,10310.mp3,50,Female,Senior Adult
Urdu,10311.mp3,19,Male,Young Adult
Urdu,10312.mp3,52,Female,Senior Adult
Urdu,10313.mp3,39,Male,Adult
Urdu,10314.mp3,38,Female,Adult
Urdu,10315.mp3,54,Female,Senior Adult
Urdu,10316.mp3,53,Male,Senior Adult
Urdu,10317.mp3,28,Male,Adult
Urdu,10318.mp3,49,Female,Senior Adult
Urdu,10319.mp3,45,Female,Senior Adult
Urdu,1032.mp3,54,Female,Senior Adult
Urdu,10320.mp3,43,Female,Senior Adult
Urdu,10321.mp3,56,Male,Senior Adult
Urdu,10322.mp3,47,Male,Senior Adult
Urdu,10323.mp3,51,Female,Senior Adult
Urdu,10324.mp3,29,Male,Adult
Urdu,10325.mp3,54,Male,Senior Adult
Urdu,10326.mp3,23,Male,Young Adult
Urdu,10327.mp3,24,Male,Young Adult
Urdu,10328.mp3,48,Male,Senior Adult
Urdu,10329.mp3,57,Female,Senior Adult
Urdu,1033.mp3,39,Female,Adult
Urdu,10330.mp3,26,Female,Adult
Urdu,10331.mp3,48,Female,Senior Adult
Urdu,10332.mp3,46,Male,Senior Adult
Urdu,10333.mp3,23,Male,Young Adult
Urdu,10334.mp3,38,Female,Adult
Urdu,10335.mp3,29,Female,Adult
Urdu,10336.mp3,50,Female,Senior Adult
Urdu,10337.mp3,30,Female,Adult
Urdu,10338.mp3,46,Female,Senior Adult
Urdu,10339.mp3,38,Male,Adult
Urdu,1034.mp3,47,Male,Senior Adult
Urdu,10340.mp3,46,Male,Senior Adult
Urdu,10341.mp3,23,Male,Young Adult
Urdu,10342.mp3,43,Male,Senior Adult
Urdu,10343.mp3,46,Female,Senior Adult
Urdu,10344.mp3,44,Female,Senior Adult
Urdu,10345.mp3,55,Male,Senior Adult
Urdu,10346.mp3,47,Male,Senior Adult
Urdu,10347.mp3,33,Male,Adult
Urdu,10348.mp3,24,Male,Young Adult
Urdu,10349.mp3,56,Male,Senior Adult
Urdu,1035.mp3,46,Male,Senior Adult
Urdu,10350.mp3,55,Female,Senior Adult
Urdu,10351.mp3,60,Female,Senior Adult
Urdu,10352.mp3,24,Female,Young Adult
Urdu,10353.mp3,51,Female,Senior Adult
Urdu,10354.mp3,27,Male,Adult
Urdu,10355.mp3,39,Male,Adult
Urdu,10356.mp3,31,Male,Adult
Urdu,10357.mp3,37,Female,Adult
Urdu,10358.mp3,60,Female,Senior Adult
Urdu,10359.mp3,51,Male,Senior Adult
Urdu,1036.mp3,44,Male,Senior Adult
Urdu,10360.mp3,33,Female,Adult
Urdu,10361.mp3,58,Female,Senior Adult
Urdu,10362.mp3,58,Male,Senior Adult
Urdu,10363.mp3,29,Male,Adult
Urdu,10364.mp3,27,Female,Adult
Urdu,10365.mp3,44,Female,Senior Adult
Urdu,10366.mp3,18,Male,Young Adult
Urdu,10367.mp3,45,Male,Senior Adult
Urdu,10368.mp3,51,Male,Senior Adult
Urdu,10369.mp3,28,Male,Adult
Urdu,1037.mp3,37,Male,Adult
Urdu,10370.mp3,58,Male,Senior Adult
Urdu,10371.mp3,18,Female,Young Adult
Urdu,10372.mp3,21,Male,Young Adult
Urdu,10373.mp3,35,Female,Adult
Urdu,10374.mp3,26,Female,Adult
Urdu,10375.mp3,58,Female,Senior Adult
Urdu,10376.mp3,28,Male,Adult
Urdu,10377.mp3,56,Female,Senior Adult
Urdu,10378.mp3,32,Female,Adult
Urdu,10379.mp3,38,Female,Adult
Urdu,1038.mp3,39,Female,Adult
Urdu,10380.mp3,52,Female,Senior Adult
Urdu,10381.mp3,56,Male,Senior Adult
Urdu,10382.mp3,29,Female,Adult
Urdu,10383.mp3,22,Female,Young Adult
Urdu,10384.mp3,47,Male,Senior Adult
Urdu,10385.mp3,57,Female,Senior Adult
Urdu,10386.mp3,45,Male,Senior Adult
Urdu,10387.mp3,23,Male,Young Adult
Urdu,10388.mp3,58,Male,Senior Adult
Urdu,10389.mp3,55,Male,Senior Adult
Urdu,1039.mp3,39,Female,Adult
Urdu,10390.mp3,19,Male,Young Adult
Urdu,10391.mp3,33,Female,Adult
Urdu,10392.mp3,59,Female,Senior Adult
Urdu,10393.mp3,42,Female,Senior Adult
Urdu,10394.mp3,45,Male,Senior Adult
Urdu,10395.mp3,32,Female,Adult
Urdu,10396.mp3,26,Male,Adult
Urdu,10397.mp3,25,Male,Young Adult
Urdu,10398.mp3,56,Male,Senior Adult
Urdu,10399.mp3,44,Male,Senior Adult
Urdu,104.mp3,57,Female,Senior Adult
Urdu,1040.mp3,23,Female,Young Adult
Urdu,10400.mp3,37,Male,Adult
Urdu,10401.mp3,24,Male,Young Adult
Urdu,10402.mp3,53,Female,Senior Adult
Urdu,10403.mp3,44,Female,Senior Adult
Urdu,10404.mp3,20,Male,Young Adult
Urdu,10405.mp3,29,Male,Adult
Urdu,10406.mp3,56,Female,Senior Adult
Urdu,10407.mp3,40,Female,Adult
Urdu,10408.mp3,42,Female,Senior Adult
Urdu,10409.mp3,20,Male,Young Adult
Urdu,1041.mp3,50,Female,Senior Adult
Urdu,10410.mp3,36,Male,Adult
Urdu,10411.mp3,28,Female,Adult
Urdu,10412.mp3,43,Male,Senior Adult
Urdu,10413.mp3,41,Male,Senior Adult
Urdu,10414.mp3,40,Female,Adult
Urdu,10415.mp3,19,Female,Young Adult
Urdu,10416.mp3,30,Female,Adult
Urdu,10417.mp3,20,Male,Young Adult
Urdu,10418.mp3,30,Male,Adult
Urdu,10419.mp3,58,Female,Senior Adult
Urdu,1042.mp3,38,Female,Adult
Urdu,10420.mp3,21,Male,Young Adult
Urdu,10421.mp3,30,Female,Adult
Urdu,10422.mp3,21,Female,Young Adult
Urdu,10423.mp3,45,Male,Senior Adult
Urdu,10424.mp3,30,Female,Adult
Urdu,10425.mp3,57,Female,Senior Adult
Urdu,10426.mp3,47,Female,Senior Adult
Urdu,10427.mp3,37,Female,Adult
Urdu,10428.mp3,47,Female,Senior Adult
Urdu,10429.mp3,19,Male,Young Adult
Urdu,1043.mp3,25,Male,Young Adult
Urdu,10430.mp3,50,Female,Senior Adult
Urdu,10431.mp3,48,Male,Senior Adult
Urdu,10432.mp3,37,Female,Adult
Urdu,10433.mp3,44,Female,Senior Adult
Urdu,10434.mp3,51,Male,Senior Adult
Urdu,10435.mp3,18,Female,Young Adult
Urdu,10436.mp3,49,Male,Senior Adult
Urdu,10437.mp3,44,Female,Senior Adult
Urdu,10438.mp3,25,Female,Young Adult
Urdu,10439.mp3,32,Female,Adult
Urdu,1044.mp3,37,Male,Adult
Urdu,10440.mp3,28,Female,Adult
Urdu,10441.mp3,49,Male,Senior Adult
Urdu,10442.mp3,18,Male,Young Adult
Urdu,10443.mp3,44,Female,Senior Adult
Urdu,10444.mp3,46,Female,Senior Adult
Urdu,10445.mp3,32,Female,Adult
Urdu,10446.mp3,26,Male,Adult
Urdu,10447.mp3,24,Female,Young Adult
Urdu,10448.mp3,44,Female,Senior Adult
Urdu,10449.mp3,49,Female,Senior Adult
Urdu,1045.mp3,44,Male,Senior Adult
Urdu,10450.mp3,26,Male,Adult
Urdu,10451.mp3,23,Male,Young Adult
Urdu,10452.mp3,18,Female,Young Adult
Urdu,10453.mp3,24,Male,Young Adult
Urdu,10454.mp3,18,Female,Young Adult
Urdu,10455.mp3,42,Female,Senior Adult
Urdu,10456.mp3,54,Male,Senior Adult
Urdu,10457.mp3,58,Female,Senior Adult
Urdu,10458.mp3,35,Male,Adult
Urdu,10459.mp3,51,Female,Senior Adult
Urdu,1046.mp3,47,Male,Senior Adult
Urdu,10460.mp3,56,Female,Senior Adult
Urdu,10461.mp3,33,Female,Adult
Urdu,10462.mp3,25,Male,Young Adult
Urdu,10463.mp3,27,Male,Adult
Urdu,10464.mp3,53,Female,Senior Adult
Urdu,10465.mp3,48,Female,Senior Adult
Urdu,10466.mp3,18,Female,Young Adult
Urdu,10467.mp3,26,Female,Adult
Urdu,10468.mp3,18,Male,Young Adult
Urdu,10469.mp3,57,Male,Senior Adult
Urdu,1047.mp3,18,Female,Young Adult
Urdu,10470.mp3,24,Male,Young Adult
Urdu,10471.mp3,44,Female,Senior Adult
Urdu,10472.mp3,44,Male,Senior Adult
Urdu,10473.mp3,22,Male,Young Adult
Urdu,10474.mp3,21,Male,Young Adult
Urdu,10475.mp3,40,Female,Adult
Urdu,10476.mp3,45,Female,Senior Adult
Urdu,10477.mp3,37,Female,Adult
Urdu,10478.mp3,21,Female,Young Adult
Urdu,10479.mp3,32,Male,Adult
Urdu,1048.mp3,27,Female,Adult
Urdu,10480.mp3,56,Female,Senior Adult
Urdu,10481.mp3,32,Female,Adult
Urdu,10482.mp3,33,Male,Adult
Urdu,10483.mp3,37,Female,Adult
Urdu,10484.mp3,56,Male,Senior Adult
Urdu,10485.mp3,35,Male,Adult
Urdu,10486.mp3,24,Male,Young Adult
Urdu,10487.mp3,57,Female,Senior Adult
Urdu,10488.mp3,35,Female,Adult
Urdu,10489.mp3,18,Male,Young Adult
Urdu,1049.mp3,30,Male,Adult
Urdu,10490.mp3,22,Female,Young Adult
Urdu,10491.mp3,58,Female,Senior Adult
Urdu,10492.mp3,48,Female,Senior Adult
Urdu,10493.mp3,38,Male,Adult
Urdu,10494.mp3,33,Male,Adult
Urdu,10495.mp3,27,Male,Adult
Urdu,10496.mp3,56,Male,Senior Adult
Urdu,10497.mp3,24,Male,Young Adult
Urdu,10498.mp3,41,Male,Senior Adult
Urdu,10499.mp3,23,Female,Young Adult
Urdu,105.mp3,20,Male,Young Adult
Urdu,1050.mp3,28,Female,Adult
Urdu,10500.mp3,33,Male,Adult
Urdu,10501.mp3,29,Male,Adult
Urdu,10502.mp3,54,Male,Senior Adult
Urdu,10503.mp3,23,Male,Young Adult
Urdu,10504.mp3,21,Female,Young Adult
Urdu,10505.mp3,18,Female,Young Adult
Urdu,10506.mp3,43,Female,Senior Adult
Urdu,10507.mp3,36,Male,Adult
Urdu,10508.mp3,56,Male,Senior Adult
Urdu,10509.mp3,55,Male,Senior Adult
Urdu,1051.mp3,43,Male,Senior Adult
Urdu,10510.mp3,24,Male,Young Adult
Urdu,10511.mp3,44,Male,Senior Adult
Urdu,10512.mp3,45,Male,Senior Adult
Urdu,10513.mp3,19,Female,Young Adult
Urdu,10514.mp3,45,Male,Senior Adult
Urdu,10515.mp3,50,Male,Senior Adult
Urdu,10516.mp3,45,Female,Senior Adult
Urdu,10517.mp3,48,Female,Senior Adult
Urdu,10518.mp3,20,Female,Young Adult
Urdu,10519.mp3,53,Female,Senior Adult
Urdu,1052.mp3,21,Female,Young Adult
Urdu,10520.mp3,19,Male,Young Adult
Urdu,10521.mp3,54,Female,Senior Adult
Urdu,10522.mp3,54,Female,Senior Adult
Urdu,10523.mp3,25,Female,Young Adult
Urdu,10524.mp3,28,Female,Adult
Urdu,10525.mp3,50,Male,Senior Adult
Urdu,10526.mp3,44,Female,Senior Adult
Urdu,10527.mp3,22,Female,Young Adult
Urdu,10528.mp3,29,Male,Adult
Urdu,10529.mp3,40,Male,Adult
Urdu,1053.mp3,18,Female,Young Adult
Urdu,10530.mp3,31,Male,Adult
Urdu,10531.mp3,56,Female,Senior Adult
Urdu,10532.mp3,47,Male,Senior Adult
Urdu,10533.mp3,32,Male,Adult
Urdu,10534.mp3,56,Male,Senior Adult
Urdu,10535.mp3,22,Male,Young Adult
Urdu,10536.mp3,46,Male,Senior Adult
Urdu,10537.mp3,31,Female,Adult
Urdu,10538.mp3,43,Male,Senior Adult
Urdu,10539.mp3,51,Male,Senior Adult
Urdu,1054.mp3,19,Female,Young Adult
Urdu,10540.mp3,33,Female,Adult
Urdu,10541.mp3,38,Male,Adult
Urdu,10542.mp3,47,Male,Senior Adult
Urdu,10543.mp3,34,Female,Adult
Urdu,10544.mp3,46,Male,Senior Adult
Urdu,10545.mp3,47,Male,Senior Adult
Urdu,10546.mp3,41,Male,Senior Adult
Urdu,10547.mp3,23,Male,Young Adult
Urdu,10548.mp3,38,Female,Adult
Urdu,10549.mp3,21,Male,Young Adult
