Language,Filename,Age,Gender,Age_Group
Gujarati,10232.mp3,31,Male,Adult
Gujarati,10233.mp3,28,Male,Adult
Gujarati,10234.mp3,43,Female,Senior Adult
Gujarati,10235.mp3,58,Female,Senior Adult
Gujarati,10236.mp3,59,Female,Senior Adult
Gujarati,10237.mp3,58,Female,Senior Adult
Gujarati,10238.mp3,29,Female,Adult
Gujarati,10239.mp3,41,Female,Senior Adult
Gujarati,10240.mp3,32,Male,Adult
Gujarati,10241.mp3,18,Male,Young Adult
Gujarati,10242.mp3,35,Male,Adult
Gujarati,10243.mp3,44,Male,Senior Adult
Gujarati,10244.mp3,39,Female,Adult
Gujarati,10245.mp3,58,Male,Senior Adult
Gujarati,10246.mp3,21,Female,Young Adult
Gujarati,10247.mp3,48,Female,Senior Adult
Gujarati,10248.mp3,58,Male,Senior Adult
Gujarati,10249.mp3,51,Female,Senior Adult
Gujarati,10250.mp3,24,Male,Young Adult
Gujarati,10251.mp3,27,Male,Adult
Gujarati,10252.mp3,20,Female,Young Adult
Gujarati,10253.mp3,37,Male,Adult
Gujarati,10254.mp3,46,Female,Senior Adult
Gujarati,10255.mp3,37,Female,Adult
Gujarati,10256.mp3,60,Female,Senior Adult
Gujarati,10257.mp3,43,Female,Senior Adult
Gujarati,10258.mp3,42,Female,Senior Adult
Gujarati,10259.mp3,27,Female,Adult
Gujarati,10260.mp3,25,Female,Young Adult
Gujarati,10261.mp3,28,Female,Adult
Gujarati,10262.mp3,42,Male,Senior Adult
Gujarati,10263.mp3,34,Male,Adult
Gujarati,10264.mp3,21,Female,Young Adult
Gujarati,10265.mp3,21,Female,Young Adult
Gujarati,10266.mp3,26,Female,Adult
Gujarati,10267.mp3,41,Female,Senior Adult
Gujarati,10268.mp3,57,Male,Senior Adult
Gujarati,10269.mp3,50,Male,Senior Adult
Gujarati,10270.mp3,58,Female,Senior Adult
Gujarati,10271.mp3,25,Male,Young Adult
Gujarati,10272.mp3,51,Male,Senior Adult
Gujarati,10273.mp3,42,Male,Senior Adult
Gujarati,10274.mp3,60,Female,Senior Adult
Gujarati,10275.mp3,45,Male,Senior Adult
Gujarati,10276.mp3,55,Male,Senior Adult
Gujarati,10277.mp3,39,Female,Adult
Gujarati,10278.mp3,52,Female,Senior Adult
Gujarati,10279.mp3,20,Female,Young Adult
Gujarati,10280.mp3,38,Female,Adult
Gujarati,10281.mp3,29,Male,Adult
Gujarati,10282.mp3,32,Male,Adult
Gujarati,10283.mp3,58,Female,Senior Adult
Gujarati,10284.mp3,32,Male,Adult
Gujarati,10285.mp3,34,Female,Adult
Gujarati,10286.mp3,58,Female,Senior Adult
Gujarati,10287.mp3,24,Female,Young Adult
Gujarati,10288.mp3,40,Male,Adult
Gujarati,10289.mp3,22,Male,Young Adult
Gujarati,10290.mp3,30,Female,Adult
Gujarati,10291.mp3,40,Female,Adult
Gujarati,10292.mp3,56,Male,Senior Adult
Gujarati,10293.mp3,59,Male,Senior Adult
Gujarati,10294.mp3,19,Male,Young Adult
Gujarati,10295.mp3,39,Female,Adult
Gujarati,10296.mp3,42,Male,Senior Adult
Gujarati,10297.mp3,53,Male,Senior Adult
Gujarati,10298.mp3,23,Male,Young Adult
Gujarati,10299.mp3,45,Male,Senior Adult
Gujarati,10300.mp3,18,Male,Young Adult
Gujarati,10301.mp3,55,Male,Senior Adult
Gujarati,10302.mp3,44,Male,Senior Adult
Gujarati,10303.mp3,48,Male,Senior Adult
Gujarati,10304.mp3,33,Female,Adult
Gujarati,10305.mp3,27,Male,Adult
Gujarati,10306.mp3,21,Female,Young Adult
Gujarati,10307.mp3,42,Female,Senior Adult
Gujarati,10308.mp3,59,Male,Senior Adult
Gujarati,10309.mp3,34,Female,Adult
Gujarati,10310.mp3,32,Female,Adult
Gujarati,10311.mp3,57,Male,Senior Adult
Gujarati,10312.mp3,24,Male,Young Adult
Gujarati,10313.mp3,46,Male,Senior Adult
Gujarati,10314.mp3,22,Male,Young Adult
Gujarati,10315.mp3,19,Male,Young Adult
Gujarati,10316.mp3,45,Male,Senior Adult
Gujarati,10317.mp3,20,Male,Young Adult
Gujarati,10318.mp3,20,Male,Young Adult
Gujarati,10319.mp3,53,Female,Senior Adult
Gujarati,10320.mp3,36,Female,Adult
Gujarati,10321.mp3,55,Female,Senior Adult
Gujarati,10322.mp3,53,Male,Senior Adult
Gujarati,10323.mp3,52,Male,Senior Adult
Gujarati,10324.mp3,60,Male,Senior Adult
Gujarati,10325.mp3,51,Female,Senior Adult
Gujarati,10326.mp3,45,Female,Senior Adult
Gujarati,10327.mp3,22,Male,Young Adult
Gujarati,10328.mp3,44,Female,Senior Adult
Gujarati,10329.mp3,36,Female,Adult
Gujarati,10330.mp3,33,Female,Adult
Gujarati,10331.mp3,19,Female,Young Adult
Gujarati,10332.mp3,60,Female,Senior Adult
Gujarati,10333.mp3,51,Female,Senior Adult
Gujarati,10334.mp3,21,Female,Young Adult
Gujarati,10335.mp3,22,Female,Young Adult
Gujarati,10336.mp3,46,Male,Senior Adult
Gujarati,10337.mp3,51,Female,Senior Adult
Gujarati,10338.mp3,20,Female,Young Adult
Gujarati,10339.mp3,26,Male,Adult
Gujarati,10340.mp3,34,Male,Adult
Gujarati,10341.mp3,42,Female,Senior Adult
Gujarati,10342.mp3,50,Male,Senior Adult
Gujarati,10343.mp3,21,Female,Young Adult
Gujarati,10344.mp3,21,Male,Young Adult
Gujarati,10345.mp3,58,Male,Senior Adult
Gujarati,10346.mp3,23,Male,Young Adult
Gujarati,10347.mp3,36,Male,Adult
Gujarati,10348.mp3,29,Male,Adult
Gujarati,10349.mp3,50,Male,Senior Adult
Gujarati,10350.mp3,51,Female,Senior Adult
Gujarati,10351.mp3,26,Male,Adult
Gujarati,10352.mp3,56,Male,Senior Adult
Gujarati,10353.mp3,21,Male,Young Adult
Gujarati,10354.mp3,48,Female,Senior Adult
Gujarati,10355.mp3,50,Female,Senior Adult
Gujarati,10356.mp3,52,Female,Senior Adult
Gujarati,10357.mp3,22,Female,Young Adult
Gujarati,10358.mp3,24,Male,Young Adult
Gujarati,10359.mp3,33,Male,Adult
Gujarati,10360.mp3,36,Male,Adult
Gujarati,10361.mp3,18,Male,Young Adult
Gujarati,10362.mp3,36,Male,Adult
Gujarati,10363.mp3,45,Female,Senior Adult
Gujarati,10364.mp3,42,Male,Senior Adult
Gujarati,10365.mp3,40,Male,Adult
Gujarati,10366.mp3,46,Female,Senior Adult
Gujarati,10367.mp3,48,Female,Senior Adult
Gujarati,10368.mp3,23,Male,Young Adult
Gujarati,10369.mp3,42,Female,Senior Adult
Gujarati,10370.mp3,28,Female,Adult
Gujarati,10371.mp3,59,Female,Senior Adult
Gujarati,10372.mp3,51,Female,Senior Adult
Gujarati,10373.mp3,37,Male,Adult
Gujarati,10374.mp3,41,Female,Senior Adult
Gujarati,10375.mp3,31,Male,Adult
Gujarati,10376.mp3,55,Male,Senior Adult
Gujarati,10377.mp3,50,Female,Senior Adult
Gujarati,10378.mp3,60,Male,Senior Adult
Gujarati,10379.mp3,31,Male,Adult
Gujarati,10380.mp3,57,Male,Senior Adult
Gujarati,10381.mp3,22,Female,Young Adult
Gujarati,10382.mp3,48,Male,Senior Adult
Gujarati,10383.mp3,24,Female,Young Adult
Gujarati,10384.mp3,23,Female,Young Adult
Gujarati,10385.mp3,48,Male,Senior Adult
Gujarati,10386.mp3,37,Male,Adult
Gujarati,10387.mp3,34,Male,Adult
Gujarati,10388.mp3,19,Male,Young Adult
Gujarati,10389.mp3,57,Male,Senior Adult
Gujarati,10390.mp3,33,Male,Adult
Gujarati,10391.mp3,37,Female,Adult
Gujarati,10392.mp3,48,Female,Senior Adult
Gujarati,10393.mp3,31,Male,Adult
Gujarati,10394.mp3,31,Female,Adult
Gujarati,10395.mp3,39,Male,Adult
Gujarati,10396.mp3,31,Female,Adult
Gujarati,10397.mp3,42,Male,Senior Adult
Gujarati,10398.mp3,51,Female,Senior Adult
Gujarati,10399.mp3,60,Female,Senior Adult
Gujarati,10400.mp3,34,Female,Adult
Gujarati,10401.mp3,59,Female,Senior Adult
Gujarati,10402.mp3,27,Female,Adult
Gujarati,10403.mp3,26,Male,Adult
Gujarati,10404.mp3,42,Male,Senior Adult
Gujarati,10405.mp3,42,Female,Senior Adult
Gujarati,10406.mp3,41,Female,Senior Adult
Gujarati,10407.mp3,19,Male,Young Adult
Gujarati,10408.mp3,29,Female,Adult
Gujarati,10409.mp3,31,Female,Adult
Gujarati,10410.mp3,36,Male,Adult
Gujarati,10411.mp3,43,Male,Senior Adult
Gujarati,10412.mp3,33,Male,Adult
Gujarati,10413.mp3,32,Female,Adult
Gujarati,10414.mp3,45,Female,Senior Adult
Gujarati,10415.mp3,58,Male,Senior Adult
Gujarati,10416.mp3,19,Male,Young Adult
Gujarati,10417.mp3,24,Female,Young Adult
Gujarati,10418.mp3,21,Female,Young Adult
Gujarati,10419.mp3,29,Female,Adult
Gujarati,10420.mp3,55,Male,Senior Adult
Gujarati,10421.mp3,23,Male,Young Adult
Gujarati,10422.mp3,41,Female,Senior Adult
Gujarati,10423.mp3,20,Male,Young Adult
Gujarati,10424.mp3,56,Female,Senior Adult
Gujarati,10425.mp3,46,Male,Senior Adult
Gujarati,10426.mp3,34,Female,Adult
Gujarati,10427.mp3,41,Male,Senior Adult
Gujarati,10428.mp3,33,Female,Adult
Gujarati,10429.mp3,49,Female,Senior Adult
Gujarati,10430.mp3,25,Female,Young Adult
Gujarati,10431.mp3,30,Female,Adult
Gujarati,10432.mp3,59,Female,Senior Adult
Gujarati,10433.mp3,52,Female,Senior Adult
Gujarati,10434.mp3,60,Male,Senior Adult
Gujarati,10435.mp3,51,Female,Senior Adult
Gujarati,10436.mp3,44,Female,Senior Adult
Gujarati,10437.mp3,53,Female,Senior Adult
Gujarati,10438.mp3,45,Female,Senior Adult
Gujarati,10439.mp3,33,Male,Adult
Gujarati,10440.mp3,54,Female,Senior Adult
Gujarati,10441.mp3,24,Male,Young Adult
Gujarati,10442.mp3,27,Female,Adult
Gujarati,10443.mp3,54,Male,Senior Adult
Gujarati,10444.mp3,50,Male,Senior Adult
Gujarati,10445.mp3,44,Female,Senior Adult
Gujarati,10446.mp3,57,Female,Senior Adult
Gujarati,10447.mp3,23,Female,Young Adult
Gujarati,10448.mp3,28,Male,Adult
Gujarati,10449.mp3,20,Female,Young Adult
Gujarati,10450.mp3,43,Male,Senior Adult
Gujarati,10451.mp3,53,Female,Senior Adult
Gujarati,10452.mp3,19,Male,Young Adult
Gujarati,10453.mp3,32,Female,Adult
Gujarati,10454.mp3,28,Female,Adult
Gujarati,10455.mp3,49,Female,Senior Adult
Gujarati,10456.mp3,25,Female,Young Adult
Gujarati,10457.mp3,45,Female,Senior Adult
Gujarati,10458.mp3,59,Male,Senior Adult
Gujarati,10459.mp3,24,Male,Young Adult
Gujarati,10460.mp3,41,Male,Senior Adult
Gujarati,10461.mp3,20,Male,Young Adult
Gujarati,10462.mp3,26,Male,Adult
Gujarati,10463.mp3,20,Male,Young Adult
Gujarati,10464.mp3,50,Female,Senior Adult
Gujarati,10465.mp3,25,Male,Young Adult
Gujarati,10466.mp3,51,Male,Senior Adult
Gujarati,10467.mp3,25,Female,Young Adult
Gujarati,10468.mp3,35,Male,Adult
Gujarati,10469.mp3,22,Female,Young Adult
Gujarati,1047.mp3,60,Female,Senior Adult
Gujarati,10470.mp3,27,Male,Adult
Gujarati,10471.mp3,40,Male,Adult
Gujarati,10472.mp3,44,Male,Senior Adult
Gujarati,10473.mp3,26,Male,Adult
Gujarati,10474.mp3,27,Male,Adult
Gujarati,10475.mp3,50,Female,Senior Adult
Gujarati,10476.mp3,41,Female,Senior Adult
Gujarati,10477.mp3,55,Female,Senior Adult
Gujarati,10478.mp3,50,Female,Senior Adult
Gujarati,10479.mp3,24,Female,Young Adult
Gujarati,10480.mp3,27,Female,Adult
Gujarati,10481.mp3,32,Male,Adult
Gujarati,10482.mp3,50,Male,Senior Adult
Gujarati,10483.mp3,28,Male,Adult
Gujarati,10484.mp3,29,Female,Adult
Gujarati,10485.mp3,59,Female,Senior Adult
Gujarati,10486.mp3,54,Female,Senior Adult
Gujarati,10487.mp3,23,Male,Young Adult
Gujarati,10488.mp3,51,Male,Senior Adult
Gujarati,10489.mp3,60,Male,Senior Adult
Gujarati,10490.mp3,35,Female,Adult
Gujarati,10491.mp3,28,Female,Adult
Gujarati,10492.mp3,55,Male,Senior Adult
Gujarati,10493.mp3,44,Male,Senior Adult
Gujarati,10494.mp3,32,Male,Adult
Gujarati,10495.mp3,33,Male,Adult
Gujarati,10496.mp3,43,Female,Senior Adult
Gujarati,10497.mp3,40,Female,Adult
Gujarati,10498.mp3,36,Female,Adult
Gujarati,10499.mp3,53,Female,Senior Adult
Gujarati,10500.mp3,26,Female,Adult
Gujarati,10501.mp3,20,Female,Young Adult
Gujarati,10502.mp3,35,Male,Adult
Gujarati,10503.mp3,27,Male,Adult
Gujarati,10504.mp3,52,Male,Senior Adult
Gujarati,10505.mp3,59,Male,Senior Adult
Gujarati,10506.mp3,60,Female,Senior Adult
Gujarati,10507.mp3,60,Female,Senior Adult
Gujarati,10508.mp3,52,Female,Senior Adult
Gujarati,10509.mp3,18,Female,Young Adult
Gujarati,10510.mp3,57,Female,Senior Adult
Gujarati,10511.mp3,39,Female,Adult
Gujarati,10512.mp3,44,Male,Senior Adult
Gujarati,10513.mp3,27,Male,Adult
Gujarati,10514.mp3,34,Male,Adult
Gujarati,10515.mp3,53,Female,Senior Adult
Gujarati,10516.mp3,41,Male,Senior Adult
Gujarati,10517.mp3,41,Female,Senior Adult
Gujarati,10518.mp3,55,Male,Senior Adult
Gujarati,10519.mp3,40,Male,Adult
Gujarati,10520.mp3,31,Female,Adult
Gujarati,10521.mp3,24,Female,Young Adult
Gujarati,10522.mp3,51,Female,Senior Adult
Gujarati,10523.mp3,37,Male,Adult
Gujarati,10524.mp3,22,Male,Young Adult
Gujarati,10525.mp3,50,Male,Senior Adult
Gujarati,10526.mp3,48,Male,Senior Adult
Gujarati,10527.mp3,27,Female,Adult
Gujarati,10528.mp3,42,Male,Senior Adult
Gujarati,10529.mp3,52,Female,Senior Adult
Gujarati,10530.mp3,54,Female,Senior Adult
Gujarati,10531.mp3,30,Male,Adult
Gujarati,10532.mp3,34,Female,Adult
Gujarati,10533.mp3,50,Male,Senior Adult
Gujarati,10534.mp3,39,Female,Adult
Gujarati,10535.mp3,54,Female,Senior Adult
Gujarati,10536.mp3,50,Male,Senior Adult
Gujarati,10537.mp3,27,Male,Adult
Gujarati,10538.mp3,37,Female,Adult
Gujarati,10539.mp3,47,Male,Senior Adult
Gujarati,10540.mp3,60,Female,Senior Adult
Gujarati,10541.mp3,34,Male,Adult
Gujarati,10542.mp3,41,Male,Senior Adult
Gujarati,10543.mp3,20,Male,Young Adult
Gujarati,10544.mp3,32,Male,Adult
Gujarati,10545.mp3,30,Male,Adult
Gujarati,10546.mp3,58,Female,Senior Adult
Gujarati,10547.mp3,29,Male,Adult
Gujarati,10548.mp3,44,Female,Senior Adult
Gujarati,10549.mp3,47,Female,Senior Adult
Gujarati,10550.mp3,44,Male,Senior Adult
Gujarati,10551.mp3,23,Male,Young Adult
Gujarati,10552.mp3,35,Male,Adult
Gujarati,10553.mp3,22,Male,Young Adult
Gujarati,10554.mp3,28,Female,Adult
Gujarati,10555.mp3,25,Male,Young Adult
Gujarati,10556.mp3,40,Male,Adult
Gujarati,10557.mp3,18,Male,Young Adult
Gujarati,10558.mp3,30,Female,Adult
Gujarati,10559.mp3,22,Male,Young Adult
Gujarati,1056.mp3,24,Female,Young Adult
Gujarati,10560.mp3,51,Male,Senior Adult
Gujarati,10561.mp3,30,Male,Adult
Gujarati,10562.mp3,54,Male,Senior Adult
Gujarati,10563.mp3,43,Female,Senior Adult
Gujarati,10564.mp3,33,Female,Adult
Gujarati,10565.mp3,45,Male,Senior Adult
Gujarati,10566.mp3,57,Male,Senior Adult
Gujarati,10567.mp3,51,Male,Senior Adult
Gujarati,10568.mp3,48,Female,Senior Adult
Gujarati,10569.mp3,55,Male,Senior Adult
Gujarati,10570.mp3,25,Male,Young Adult
Gujarati,10571.mp3,33,Female,Adult
Gujarati,10572.mp3,23,Female,Young Adult
Gujarati,10573.mp3,57,Female,Senior Adult
Gujarati,10574.mp3,23,Female,Young Adult
Gujarati,10575.mp3,59,Female,Senior Adult
Gujarati,10576.mp3,39,Male,Adult
Gujarati,10577.mp3,41,Female,Senior Adult
Gujarati,10578.mp3,19,Female,Young Adult
Gujarati,10579.mp3,40,Female,Adult
Gujarati,10580.mp3,26,Female,Adult
Gujarati,10581.mp3,28,Female,Adult
Gujarati,10582.mp3,46,Male,Senior Adult
Gujarati,10583.mp3,19,Male,Young Adult
